#type,robotime,epoch,p_x,p_y,yaw
estimate,49094.742,1557093050275,-1.439,4.26,-0.001
estimate,49094.936,1557093050469,-1.374,4.252,-0.004
estimate,49095.144,1557093050677,-1.324,4.26,-0.012
estimate,49095.35,1557093050884,-1.266,4.256,-0.006
estimate,49095.554,1557093051087,-1.194,4.256,-0.003
estimate,49095.752,1557093051285,-1.137,4.257,-0.001
estimate,49095.936,1557093051469,-1.084,4.253,0.01
estimate,49096.142,1557093051675,-1.021,4.251,0.008
estimate,49096.346,1557093051880,-0.967,4.251,0.007
estimate,49096.536,1557093052069,-0.91,4.252,0.008
estimate,49096.724,1557093052257,-0.853,4.252,0.006
estimate,49096.923,1557093052456,-0.799,4.253,0.006
estimate,49097.121,1557093052654,-0.733,4.258,0.0
estimate,49097.332,1557093052865,-0.673,4.257,-0.002
estimate,49097.534,1557093053067,-0.619,4.254,-0.0
estimate,49097.726,1557093053259,-0.562,4.258,-0.003
estimate,49097.93,1557093053463,-0.502,4.256,0.003
estimate,49098.13,1557093053663,-0.443,4.252,0.008
estimate,49098.332,1557093053865,-0.391,4.255,0.009
estimate,49098.515,1557093054048,-0.324,4.256,0.007
estimate,49098.714,1557093054247,-0.27,4.254,0.012
estimate,49098.916,1557093054449,-0.21,4.256,0.009
estimate,49099.112,1557093054645,-0.146,4.258,0.004
estimate,49099.312,1557093054845,-0.092,4.258,0.003
estimate,49099.54,1557093055073,-0.032,4.255,-0.001
estimate,49099.716,1557093055249,0.019,4.265,0.001
estimate,49099.932,1557093055465,0.082,4.259,-0.001
estimate,49100.112,1557093055645,0.139,4.257,-0.002
estimate,49100.314,1557093055847,0.192,4.259,-0.006
estimate,49100.512,1557093056045,0.257,4.258,-0.006
estimate,49100.713,1557093056246,0.31,4.26,-0.005
estimate,49100.922,1557093056455,0.366,4.259,0.003
estimate,49101.124,1557093056657,0.432,4.259,0.002
estimate,49101.321,1557093056854,0.488,4.263,0.002
estimate,49101.519,1557093057052,0.546,4.264,-0.002
estimate,49101.718,1557093057251,0.611,4.259,-0.002
estimate,49101.903,1557093057436,0.672,4.269,0.001
estimate,49102.106,1557093057639,0.729,4.263,-0.001
estimate,49102.317,1557093057850,0.787,4.265,-0.003
estimate,49102.512,1557093058045,0.822,4.269,-0.003
estimate,49102.718,1557093058251,0.852,4.268,-0.004
estimate,49102.913,1557093058447,0.875,4.264,-0.004
estimate,49103.106,1557093058639,0.901,4.265,-0.005
estimate,49103.301,1557093058834,0.931,4.263,0.003
estimate,49103.496,1557093059029,0.972,4.263,0.01
estimate,49103.691,1557093059224,1.003,4.266,0.032
estimate,49103.906,1557093059439,1.064,4.271,0.047
estimate,49104.101,1557093059634,1.126,4.271,0.048
estimate,49104.3,1557093059833,1.185,4.276,0.044
estimate,49104.509,1557093060042,1.226,4.278,0.04
estimate,49104.704,1557093060237,1.292,4.282,0.043
estimate,49104.904,1557093060437,1.347,4.286,0.04
estimate,49105.102,1557093060635,1.403,4.293,0.038
estimate,49105.296,1557093060829,1.469,4.295,0.038
estimate,49105.478,1557093061011,1.521,4.298,0.038
estimate,49105.68,1557093061213,1.575,4.3,0.047
estimate,49105.879,1557093061412,1.637,4.292,0.035
estimate,49106.078,1557093061611,1.698,4.302,0.038
estimate,49106.277,1557093061810,1.756,4.304,0.037
estimate,49106.478,1557093062011,1.802,4.298,0.035
estimate,49106.686,1557093062219,1.842,4.294,0.028
estimate,49106.887,1557093062420,1.811,4.308,0.053
estimate,49107.084,1557093062617,1.879,4.312,0.034
estimate,49107.265,1557093062798,1.855,4.306,0.047
estimate,49107.486,1557093063019,1.912,4.306,0.024
estimate,49107.693,1557093063226,1.93,4.318,0.185
estimate,49107.9,1557093063434,1.92,4.309,0.511
estimate,49108.079,1557093063612,1.927,4.314,0.809
estimate,49108.271,1557093063804,1.874,4.325,1.156
estimate,49108.482,1557093064015,1.879,4.318,1.466
estimate,49108.672,1557093064205,1.915,4.332,1.764
estimate,49108.869,1557093064402,1.915,4.317,2.068
estimate,49109.086,1557093064619,1.874,4.34,2.38
estimate,49109.281,1557093064814,1.921,4.307,2.681
estimate,49109.515,1557093065048,1.867,4.352,3.013
estimate,49109.695,1557093065228,1.851,4.36,3.126
estimate,49109.874,1557093065407,1.807,4.354,-3.13
estimate,49110.078,1557093065611,1.805,4.317,3.126
estimate,49110.278,1557093065812,1.751,4.306,3.118
estimate,49110.469,1557093066002,1.687,4.319,3.125
estimate,49110.661,1557093066194,1.632,4.309,3.116
estimate,49110.869,1557093066402,1.566,4.314,3.12
estimate,49111.077,1557093066610,1.513,4.322,3.127
estimate,49111.272,1557093066805,1.472,4.316,3.13
estimate,49111.476,1557093067009,1.398,4.319,-3.127
estimate,49111.672,1557093067206,1.337,4.31,-3.121
estimate,49111.874,1557093067407,1.276,4.308,-3.118
estimate,49112.067,1557093067600,1.219,4.311,-3.113
estimate,49112.265,1557093067798,1.161,4.306,-3.116
estimate,49112.442,1557093067975,1.109,4.308,-3.122
estimate,49112.641,1557093068174,1.045,4.304,-3.128
estimate,49112.843,1557093068376,1.005,4.301,-3.135
estimate,49113.04,1557093068573,0.949,4.303,-3.135
estimate,49113.235,1557093068768,0.888,4.302,-3.138
estimate,49113.438,1557093068971,0.824,4.305,-3.136
estimate,49113.659,1557093069192,0.77,4.303,-3.134
estimate,49113.862,1557093069395,0.714,4.301,-3.134
estimate,49114.044,1557093069577,0.652,4.302,-3.135
estimate,49114.254,1557093069787,0.59,4.299,-3.132
estimate,49114.455,1557093069988,0.537,4.3,-3.139
estimate,49114.656,1557093070189,0.472,4.3,3.141
estimate,49114.855,1557093070388,0.404,4.299,-3.14
estimate,49115.054,1557093070587,0.354,4.301,3.135
estimate,49115.254,1557093070787,0.297,4.295,3.136
estimate,49115.455,1557093070988,0.239,4.301,3.135
estimate,49115.639,1557093071173,0.19,4.304,3.14
estimate,49115.836,1557093071369,0.128,4.303,3.14
estimate,49116.043,1557093071576,0.068,4.302,3.14
estimate,49116.244,1557093071777,0.014,4.301,3.141
estimate,49116.436,1557093071970,-0.046,4.304,-3.142
estimate,49116.637,1557093072170,-0.109,4.295,3.139
estimate,49116.842,1557093072375,-0.167,4.301,3.139
estimate,49117.037,1557093072570,-0.226,4.296,3.134
estimate,49117.242,1557093072776,-0.285,4.295,3.133
estimate,49117.439,1557093072973,-0.34,4.299,3.132
estimate,49117.62,1557093073153,-0.397,4.295,3.133
estimate,49117.815,1557093073348,-0.456,4.299,3.136
estimate,49118.034,1557093073567,-0.522,4.297,3.138
estimate,49118.225,1557093073758,-0.582,4.295,3.14
estimate,49118.431,1557093073964,-0.639,4.301,3.135
estimate,49118.626,1557093074159,-0.694,4.299,3.137
estimate,49118.832,1557093074365,-0.758,4.299,3.137
estimate,49119.032,1557093074565,-0.82,4.296,3.138
estimate,49119.213,1557093074746,-0.865,4.296,3.128
estimate,49119.411,1557093074944,-0.933,4.295,3.134
estimate,49119.595,1557093075127,-0.988,4.305,3.133
estimate,49119.795,1557093075328,-1.042,4.296,3.128
estimate,49119.994,1557093075527,-1.101,4.297,3.132
estimate,49120.193,1557093075726,-1.168,4.303,3.129
estimate,49120.399,1557093075932,-1.22,4.3,3.133
estimate,49120.602,1557093076135,-1.287,4.304,3.135
estimate,49120.81,1557093076343,-1.343,4.299,3.135
estimate,49120.993,1557093076526,-1.409,4.3,3.136
estimate,49121.208,1557093076741,-1.466,4.299,3.14
estimate,49121.399,1557093076932,-1.515,4.302,3.137
estimate,49121.612,1557093077145,-1.567,4.302,3.137
estimate,49121.81,1557093077343,-1.635,4.299,3.137
estimate,49122.009,1557093077542,-1.684,4.307,3.134
estimate,49122.206,1557093077739,-1.739,4.311,3.133
estimate,49122.403,1557093077936,-1.799,4.31,3.138
estimate,49122.594,1557093078127,-1.835,4.312,3.133
estimate,49122.796,1557093078329,-1.867,4.312,3.137
estimate,49122.991,1557093078524,-1.889,4.31,3.136
estimate,49123.168,1557093078701,-1.9,4.314,-3.112
estimate,49123.391,1557093078924,-1.901,4.314,-2.818
estimate,49123.599,1557093079132,-1.906,4.317,-2.504
estimate,49123.792,1557093079326,-1.903,4.316,-2.195
estimate,49123.988,1557093079521,-1.899,4.3,-1.888
estimate,49124.191,1557093079724,-1.894,4.305,-1.577
estimate,49124.374,1557093079907,-1.906,4.319,-1.271
estimate,49124.579,1557093080112,-1.91,4.314,-0.952
estimate,49124.792,1557093080325,-1.911,4.313,-0.639
estimate,49124.993,1557093080526,-1.911,4.319,-0.33
estimate,49125.192,1557093080725,-1.904,4.291,-0.046
estimate,49125.388,1557093080921,-1.909,4.319,0.004
estimate,49125.591,1557093081124,-1.902,4.319,-0.001
estimate,49125.787,1557093081320,-1.878,4.319,0.002
estimate,49125.986,1557093081519,-1.855,4.318,0.01
estimate,49126.168,1557093081701,-1.826,4.32,0.008
estimate,49126.375,1557093081908,-1.781,4.312,0.01
estimate,49126.57,1557093082103,-1.736,4.306,0.004
estimate,49126.757,1557093082290,-1.685,4.318,-0.003
estimate,49126.958,1557093082491,-1.624,4.318,-0.018
estimate,49127.161,1557093082694,-1.549,4.31,-0.014
estimate,49127.377,1557093082910,-1.497,4.312,-0.004
estimate,49127.582,1557093083115,-1.431,4.312,-0.002
estimate,49127.765,1557093083298,-1.385,4.312,0.0
estimate,49127.967,1557093083500,-1.317,4.31,-0.003
estimate,49128.157,1557093083690,-1.265,4.312,0.007
estimate,49128.355,1557093083888,-1.202,4.313,0.006
estimate,49128.552,1557093084085,-1.139,4.312,0.005
estimate,49128.753,1557093084286,-1.091,4.311,0.003
estimate,49128.956,1557093084489,-1.03,4.306,0.008
estimate,49129.163,1557093084696,-0.971,4.312,0.005
estimate,49129.362,1557093084895,-0.912,4.315,0.006
estimate,49129.57,1557093085103,-0.852,4.315,0.007
estimate,49129.772,1557093085306,-0.792,4.316,0.006
estimate,49129.974,1557093085507,-0.728,4.316,0.005
estimate,49130.171,1557093085704,-0.685,4.316,0.005
estimate,49130.37,1557093085903,-0.623,4.317,0.006
estimate,49130.577,1557093086110,-0.562,4.317,0.005
estimate,49130.773,1557093086306,-0.504,4.309,0.004
estimate,49130.97,1557093086503,-0.446,4.318,0.007
estimate,49131.155,1557093086688,-0.39,4.31,0.005
estimate,49131.367,1557093086900,-0.33,4.319,0.005
estimate,49131.558,1557093087091,-0.271,4.319,0.006
estimate,49131.763,1557093087296,-0.214,4.327,0.005
estimate,49131.96,1557093087493,-0.156,4.32,0.006
estimate,49132.16,1557093087693,-0.094,4.321,0.005
estimate,49132.362,1557093087895,-0.045,4.321,0.005
estimate,49132.565,1557093088098,0.014,4.319,0.004
estimate,49132.749,1557093088282,0.077,4.319,0.003
estimate,49132.937,1557093088470,0.134,4.325,0.002
estimate,49133.136,1557093088669,0.191,4.321,0.005
estimate,49133.336,1557093088869,0.248,4.325,0.003
estimate,49133.534,1557093089067,0.313,4.32,0.004
estimate,49133.734,1557093089267,0.369,4.322,0.005
estimate,49133.954,1557093089487,0.432,4.324,0.008
estimate,49134.156,1557093089690,0.49,4.325,0.007
estimate,49134.351,1557093089885,0.541,4.331,0.006
estimate,49134.545,1557093090078,0.602,4.325,0.007
estimate,49134.747,1557093090280,0.66,4.325,-0.004
estimate,49134.96,1557093090493,0.726,4.328,-0.015
estimate,49135.153,1557093090686,0.781,4.325,-0.021
estimate,49135.347,1557093090880,0.833,4.327,-0.029
estimate,49135.532,1557093091065,0.889,4.325,-0.026
estimate,49135.726,1557093091259,0.953,4.321,-0.031
estimate,49135.948,1557093091481,0.997,4.321,-0.028
estimate,49136.133,1557093091667,1.031,4.324,-0.022
estimate,49136.329,1557093091862,1.071,4.319,-0.02
estimate,49136.534,1557093092067,1.108,4.323,-0.019
estimate,49136.738,1557093092271,1.15,4.322,-0.02
estimate,49136.934,1557093092467,1.188,4.315,-0.017
estimate,49137.127,1557093092660,1.222,4.313,-0.033
estimate,49137.328,1557093092861,1.264,4.317,-0.053
estimate,49137.533,1557093093067,1.293,4.315,-0.191
estimate,49137.724,1557093093257,1.319,4.308,-0.348
estimate,49137.93,1557093093463,1.344,4.3,-0.468
estimate,49138.132,1557093093665,1.36,4.286,-0.537
estimate,49138.344,1557093093877,1.379,4.274,-0.614
estimate,49138.534,1557093094068,1.402,4.263,-0.658
estimate,49138.711,1557093094244,1.42,4.249,-0.702
estimate,49138.921,1557093094454,1.415,4.239,-0.724
estimate,49139.118,1557093094651,1.435,4.235,-0.738
estimate,49139.316,1557093094849,1.437,4.232,-0.747
estimate,49139.5,1557093095033,1.447,4.223,-0.763
estimate,49139.694,1557093095227,1.453,4.221,-0.763
estimate,49139.901,1557093095434,1.467,4.223,-0.593
estimate,49140.098,1557093095631,1.464,4.213,-0.26
estimate,49140.295,1557093095828,1.473,4.217,-0.07
estimate,49140.496,1557093096029,1.497,4.208,-0.02
estimate,49140.705,1557093096238,1.53,4.212,-0.004
estimate,49140.911,1557093096445,1.573,4.212,-0.004
estimate,49141.108,1557093096641,1.627,4.214,-0.009
estimate,49141.312,1557093096845,1.689,4.209,-0.016
estimate,49141.508,1557093097041,1.74,4.206,-0.027
estimate,49141.719,1557093097252,1.81,4.201,-0.028
estimate,49141.914,1557093097447,1.839,4.204,-0.027
estimate,49142.119,1557093097652,1.869,4.2,-0.016
estimate,49142.304,1557093097838,1.895,4.201,-0.011
estimate,49142.514,1557093098047,1.93,4.203,-0.006
estimate,49142.703,1557093098236,1.907,4.206,-0.045
estimate,49142.896,1557093098429,1.924,4.215,-0.261
estimate,49143.084,1557093098617,1.946,4.195,-0.542
estimate,49143.325,1557093098858,1.958,4.202,-0.801
estimate,49143.508,1557093099041,1.972,4.174,-1.063
estimate,49143.702,1557093099235,1.979,4.171,-1.32
estimate,49143.893,1557093099426,1.976,4.156,-1.575
estimate,49144.106,1557093099639,1.974,4.134,-1.836
estimate,49144.312,1557093099845,2.015,4.089,-2.13
estimate,49144.496,1557093100029,1.996,4.086,-2.392
estimate,49144.687,1557093100220,1.98,4.078,-2.652
estimate,49144.879,1557093100412,1.951,4.067,-2.9
estimate,49145.092,1557093100625,1.947,4.061,-3.082
estimate,49145.297,1557093100830,1.914,4.07,3.131
estimate,49145.493,1557093101027,1.882,4.056,3.132
estimate,49145.695,1557093101228,1.834,4.056,3.133
estimate,49145.888,1557093101421,1.785,4.057,3.127
estimate,49146.092,1557093101625,1.731,4.069,3.134
estimate,49146.285,1557093101818,1.7,4.069,3.138
estimate,49146.473,1557093102006,1.67,4.066,-3.136
estimate,49146.672,1557093102204,1.643,4.065,-3.135
estimate,49146.862,1557093102395,1.648,4.064,-2.977
estimate,49147.067,1557093102600,1.658,4.066,-2.656
estimate,49147.259,1557093102792,1.63,4.076,-2.356
estimate,49147.465,1557093102998,1.633,4.069,-2.038
estimate,49147.677,1557093103210,1.64,4.059,-1.743
estimate,49147.877,1557093103410,1.634,4.066,-1.409
estimate,49148.059,1557093103592,1.64,4.057,-1.198
estimate,49148.286,1557093103819,1.647,4.022,-1.129
estimate,49148.481,1557093104014,1.665,3.988,-1.113
estimate,49148.678,1557093104211,1.679,3.96,-1.108
estimate,49148.879,1557093104412,1.688,3.944,-1.135
estimate,49149.077,1557093104610,1.699,3.931,-1.152
estimate,49149.274,1557093104807,1.697,3.916,-1.08
estimate,49149.496,1557093105029,1.694,3.924,-0.772
estimate,49149.676,1557093105209,1.7,3.925,-0.478
estimate,49149.847,1557093105380,1.711,3.924,-0.186
estimate,49150.082,1557093105615,1.722,3.921,-0.061
estimate,49150.278,1557093105811,1.751,3.92,-0.012
estimate,49150.483,1557093106016,1.784,3.923,-0.003
estimate,49150.667,1557093106200,1.838,3.923,0.005
estimate,49150.851,1557093106384,1.879,3.924,0.009
estimate,49151.067,1557093106600,1.898,3.924,0.008
estimate,49151.265,1557093106798,1.923,3.92,0.002
estimate,49151.462,1557093106995,1.946,3.917,-0.081
estimate,49151.65,1557093107183,1.972,3.916,-0.309
estimate,49151.863,1557093107397,1.994,3.909,-0.582
estimate,49152.077,1557093107610,2.01,3.886,-0.852
estimate,49152.254,1557093107787,2.021,3.88,-1.098
estimate,49152.465,1557093107998,2.028,3.859,-1.36
estimate,49152.65,1557093108183,2.003,3.834,-1.603
estimate,49152.859,1557093108392,1.996,3.819,-1.853
estimate,49153.055,1557093108588,2.021,3.799,-2.125
estimate,49153.251,1557093108784,2.004,3.794,-2.401
estimate,49153.444,1557093108977,1.984,3.765,-2.654
estimate,49153.64,1557093109173,1.966,3.773,-2.917
estimate,49153.835,1557093109368,1.95,3.763,-3.064
estimate,49154.034,1557093109567,1.912,3.747,3.132
estimate,49154.222,1557093109756,1.875,3.756,3.12
estimate,49154.424,1557093109957,1.846,3.759,3.118
estimate,49154.638,1557093110171,1.819,3.759,3.135
estimate,49154.833,1557093110366,1.792,3.757,-3.134
estimate,49155.028,1557093110562,1.775,3.76,-3.077
estimate,49155.244,1557093110777,1.776,3.756,-2.783
estimate,49155.452,1557093110985,1.769,3.762,-2.47
estimate,49155.654,1557093111187,1.769,3.747,-2.172
estimate,49155.856,1557093111389,1.763,3.729,-2.086
estimate,49156.044,1557093111577,1.74,3.703,-2.048
estimate,49156.243,1557093111776,1.723,3.663,-2.026
estimate,49156.439,1557093111972,1.721,3.647,-2.026
estimate,49156.631,1557093112164,1.711,3.633,-2.045
estimate,49156.827,1557093112360,1.708,3.628,-1.965
estimate,49157.043,1557093112576,1.704,3.635,-1.703
estimate,49157.237,1557093112770,1.702,3.628,-1.343
estimate,49157.439,1557093112972,1.704,3.643,-1.032
estimate,49157.634,1557093113167,1.706,3.625,-0.725
estimate,49157.837,1557093113370,1.714,3.641,-0.432
estimate,49158.038,1557093113571,1.707,3.636,-0.122
estimate,49158.24,1557093113774,1.73,3.621,-0.031
estimate,49158.422,1557093113955,1.751,3.636,-0.001
estimate,49158.62,1557093114153,1.792,3.633,0.003
estimate,49158.829,1557093114362,1.826,3.627,0.003
estimate,49159.024,1557093114557,1.878,3.631,-0.001
estimate,49159.218,1557093114752,1.894,3.627,-0.011
estimate,49159.427,1557093114961,1.93,3.632,-0.011
estimate,49159.618,1557093115151,1.937,3.633,-0.096
estimate,49159.832,1557093115365,1.952,3.62,-0.414
estimate,49160.015,1557093115548,1.929,3.646,-0.698
estimate,49160.202,1557093115735,1.94,3.627,-1.029
estimate,49160.397,1557093115930,1.959,3.626,-1.345
estimate,49160.593,1557093116126,1.952,3.645,-1.658
estimate,49160.797,1557093116330,1.951,3.624,-1.973
estimate,49160.997,1557093116530,1.942,3.613,-2.056
estimate,49161.196,1557093116728,1.919,3.586,-2.114
estimate,49161.395,1557093116928,1.898,3.55,-2.135
estimate,49161.6,1557093117133,1.891,3.534,-2.141
estimate,49161.793,1557093117326,1.878,3.526,-2.303
estimate,49162.017,1557093117550,1.884,3.527,-2.642
estimate,49162.215,1557093117748,1.888,3.537,-2.951
estimate,49162.411,1557093117944,1.873,3.512,-3.072
estimate,49162.605,1557093118138,1.846,3.526,-3.116
estimate,49162.798,1557093118331,1.821,3.522,-3.136
estimate,49162.998,1557093118532,1.78,3.518,-3.142
estimate,49163.199,1557093118733,1.753,3.525,-3.138
estimate,49163.396,1557093118929,1.743,3.521,3.101
estimate,49163.601,1557093119134,1.735,3.526,2.829
estimate,49163.798,1557093119331,1.735,3.521,2.508
estimate,49164.007,1557093119540,1.724,3.519,2.198
estimate,49164.189,1557093119722,1.739,3.516,1.895
estimate,49164.403,1557093119936,1.737,3.517,1.567
estimate,49164.599,1557093120132,1.739,3.534,1.343
estimate,49164.838,1557093120371,1.746,3.549,1.28
estimate,49165.019,1557093120552,1.75,3.57,1.267
estimate,49165.175,1557093120708,1.765,3.614,1.256
estimate,49165.379,1557093120912,1.78,3.663,1.257
estimate,49165.59,1557093121123,1.8,3.726,1.268
estimate,49165.795,1557093121328,1.811,3.793,1.267
estimate,49165.993,1557093121526,1.833,3.835,1.279
estimate,49166.183,1557093121716,1.849,3.89,1.284
estimate,49166.387,1557093121920,1.867,3.945,1.279
estimate,49166.594,1557093122128,1.881,4.01,1.285
estimate,49166.787,1557093122320,1.897,4.064,1.281
estimate,49166.963,1557093122496,1.919,4.112,1.28
estimate,49167.16,1557093122693,1.887,4.204,1.306
estimate,49167.36,1557093122893,1.898,4.242,1.306
estimate,49167.562,1557093123095,1.918,4.313,1.306
estimate,49167.76,1557093123293,1.928,4.352,1.306
estimate,49167.956,1557093123489,1.929,4.357,1.31
estimate,49168.159,1557093123692,1.934,4.375,1.312
estimate,49168.365,1557093123898,1.939,4.395,1.315
estimate,49168.555,1557093124088,1.943,4.412,1.315
estimate,49168.759,1557093124292,1.949,4.426,1.489
estimate,49168.961,1557093124494,1.953,4.428,1.798
estimate,49169.161,1557093124694,1.955,4.42,2.124
estimate,49169.382,1557093124915,1.948,4.441,2.439
estimate,49169.577,1557093125110,1.99,4.404,2.724
estimate,49169.789,1557093125322,1.93,4.447,3.065
estimate,49169.979,1557093125513,1.92,4.447,-3.099
estimate,49170.169,1557093125702,1.899,4.423,-3.087
estimate,49170.361,1557093125894,1.858,4.41,-3.079
estimate,49170.559,1557093126092,1.839,4.389,-3.114
estimate,49170.776,1557093126309,1.79,4.386,-3.127
estimate,49170.97,1557093126503,1.721,4.39,-3.123
estimate,49171.174,1557093126707,1.657,4.393,-3.129
estimate,49171.364,1557093126897,1.561,4.417,-3.102
estimate,49171.562,1557093127096,1.547,4.388,-3.131
estimate,49171.762,1557093127295,1.488,4.394,-3.133
estimate,49171.958,1557093127491,1.427,4.387,-3.133
estimate,49172.149,1557093127682,1.378,4.382,-3.127
estimate,49172.359,1557093127892,1.314,4.383,-3.133
estimate,49172.561,1557093128094,1.265,4.381,-3.132
estimate,49172.752,1557093128285,1.199,4.379,-3.131
estimate,49172.957,1557093128490,1.137,4.378,3.139
estimate,49173.159,1557093128692,1.089,4.379,-3.135
estimate,49173.356,1557093128889,1.024,4.379,-3.138
estimate,49173.562,1557093129095,0.968,4.374,3.137
estimate,49173.743,1557093129276,0.915,4.374,3.139
estimate,49173.935,1557093129468,0.859,4.377,-3.139
estimate,49174.136,1557093129669,0.802,4.378,3.138
estimate,49174.334,1557093129867,0.742,4.378,3.134
estimate,49174.536,1557093130069,0.686,4.378,3.133
estimate,49174.721,1557093130254,0.627,4.379,3.138
estimate,49174.946,1557093130479,0.575,4.381,3.129
estimate,49175.145,1557093130678,0.512,4.378,3.131
estimate,49175.345,1557093130879,0.463,4.377,3.122
estimate,49175.53,1557093131063,0.393,4.378,3.126
estimate,49175.721,1557093131254,0.338,4.38,3.119
estimate,49175.936,1557093131470,0.287,4.383,3.123
estimate,49176.138,1557093131671,0.222,4.382,3.123
estimate,49176.336,1557093131869,0.163,4.386,3.125
estimate,49176.537,1557093132071,0.105,4.386,3.131
estimate,49176.741,1557093132274,0.046,4.387,3.128
estimate,49176.933,1557093132466,-0.004,4.381,3.13
estimate,49177.136,1557093132669,-0.069,4.386,3.128
estimate,49177.325,1557093132858,-0.129,4.384,3.127
estimate,49177.521,1557093133054,-0.191,4.379,3.13
estimate,49177.728,1557093133261,-0.244,4.379,3.13
estimate,49177.93,1557093133463,-0.315,4.379,3.137
estimate,49178.134,1557093133667,-0.363,4.38,3.131
estimate,49178.331,1557093133864,-0.43,4.373,3.133
estimate,49178.531,1557093134064,-0.491,4.38,3.13
estimate,49178.732,1557093134265,-0.545,4.386,3.126
estimate,49178.911,1557093134444,-0.599,4.392,3.125
estimate,49179.115,1557093134648,-0.671,4.376,3.136
estimate,49179.321,1557093134854,-0.709,4.396,3.131
estimate,49179.512,1557093135045,-0.778,4.381,3.139
estimate,49179.716,1557093135249,-0.827,4.389,3.136
estimate,49179.917,1557093135450,-0.893,4.389,3.135
estimate,49180.114,1557093135647,-0.965,4.385,3.135
estimate,49180.315,1557093135848,-1.014,4.386,3.133
estimate,49180.515,1557093136048,-1.075,4.386,3.133
estimate,49180.705,1557093136238,-1.124,4.387,3.131
estimate,49180.89,1557093136423,-1.174,4.39,3.129
estimate,49181.089,1557093136622,-1.252,4.378,3.134
estimate,49181.289,1557093136822,-1.31,4.389,3.135
estimate,49181.487,1557093137020,-1.352,4.388,3.137
estimate,49181.689,1557093137222,-1.421,4.389,-3.141
estimate,49181.887,1557093137420,-1.484,4.388,-3.14
estimate,49182.106,1557093137639,-1.538,4.397,3.138
estimate,49182.306,1557093137839,-1.597,4.393,3.142
estimate,49182.5,1557093138033,-1.644,4.401,3.132
estimate,49182.706,1557093138239,-1.696,4.401,3.132
estimate,49182.911,1557093138444,-1.729,4.399,3.135
estimate,49183.106,1557093138639,-1.761,4.399,3.136
estimate,49183.303,1557093138836,-1.789,4.402,3.128
estimate,49183.502,1557093139035,-1.803,4.395,3.035
estimate,49183.706,1557093139239,-1.807,4.408,2.695
estimate,49183.889,1557093139422,-1.803,4.401,2.431
estimate,49184.085,1557093139618,-1.796,4.408,2.096
estimate,49184.278,1557093139811,-1.812,4.396,1.798
estimate,49184.499,1557093140032,-1.787,4.404,1.485
estimate,49184.688,1557093140221,-1.798,4.418,1.286
estimate,49184.885,1557093140418,-1.796,4.444,1.201
estimate,49185.083,1557093140616,-1.779,4.483,1.155
estimate,49185.294,1557093140827,-1.767,4.482,1.169
estimate,49185.493,1557093141027,-1.769,4.491,0.996
estimate,49185.693,1557093141226,-1.77,4.502,0.671
estimate,49185.895,1557093141428,-1.782,4.494,0.361
estimate,49186.074,1557093141607,-1.758,4.493,0.128
estimate,49186.277,1557093141811,-1.739,4.504,0.026
estimate,49186.486,1557093142020,-1.699,4.491,0.001
estimate,49186.669,1557093142202,-1.648,4.515,-0.015
estimate,49186.878,1557093142411,-1.579,4.501,-0.006
estimate,49187.077,1557093142610,-1.531,4.491,-0.003
estimate,49187.285,1557093142818,-1.463,4.5,-0.013
estimate,49187.493,1557093143027,-1.402,4.477,-0.01
estimate,49187.673,1557093143206,-1.35,4.499,-0.017
estimate,49187.866,1557093143399,-1.28,4.488,-0.018
estimate,49188.055,1557093143588,-1.23,4.481,-0.015
estimate,49188.254,1557093143787,-1.163,4.485,-0.02
estimate,49188.455,1557093143988,-1.108,4.484,-0.017
estimate,49188.652,1557093144185,-1.048,4.483,-0.005
estimate,49188.869,1557093144402,-0.996,4.483,-0.001
estimate,49189.074,1557093144607,-0.937,4.484,0.007
estimate,49189.275,1557093144808,-0.875,4.485,0.009
estimate,49189.469,1557093145002,-0.82,4.489,0.01
estimate,49189.672,1557093145205,-0.764,4.489,0.007
estimate,49189.873,1557093145407,-0.699,4.487,0.004
estimate,49190.072,1557093145605,-0.647,4.496,0.004
estimate,49190.273,1557093145807,-0.584,4.492,0.002
estimate,49190.473,1557093146006,-0.521,4.495,0.004
estimate,49190.67,1557093146204,-0.472,4.489,0.004
estimate,49190.872,1557093146405,-0.419,4.494,-0.002
estimate,49191.072,1557093146605,-0.356,4.494,0.004
estimate,49191.266,1557093146799,-0.3,4.49,0.002
estimate,49191.466,1557093146999,-0.237,4.49,0.006
estimate,49191.649,1557093147183,-0.185,4.497,0.002
estimate,49191.856,1557093147389,-0.127,4.496,0.004
estimate,49192.05,1557093147583,-0.065,4.496,0.003
estimate,49192.26,1557093147793,-0.007,4.491,0.002
estimate,49192.457,1557093147990,0.052,4.493,0.0
estimate,49192.653,1557093148186,0.107,4.497,-0.006
estimate,49192.845,1557093148378,0.165,4.496,-0.008
estimate,49193.047,1557093148580,0.224,4.496,-0.009
estimate,49193.256,1557093148789,0.282,4.492,-0.013
estimate,49193.454,1557093148987,0.344,4.495,-0.01
estimate,49193.648,1557093149181,0.408,4.49,-0.01
estimate,49193.853,1557093149387,0.466,4.491,-0.012
estimate,49194.053,1557093149586,0.522,4.489,-0.009
estimate,49194.253,1557093149786,0.583,4.495,-0.0
estimate,49194.451,1557093149984,0.64,4.493,-0.004
