#x,y,orient,time,time_rel,RSS,noise,frameLen,channelFreq,type,fragNum
-1.481,0.847,3.134,1557092396.879607000,460.037532000,-68,-88,298,2412,8,0
-1.545,0.851,3.135,1557092396.917444000,460.075369000,-67,-88,495,2412,32,0
-1.545,0.851,3.135,1557092396.982407000,460.140332000,-67,-88,298,2412,8,0
-1.545,0.851,3.135,1557092397.078301000,460.236226000,-66,-88,298,2412,8,0
-1.606,0.849,3.136,1557092397.182639000,460.340564000,-67,-88,298,2412,8,0
-1.606,0.849,3.136,1557092397.284996000,460.442921000,-67,-88,298,2412,8,0
-1.662,0.849,3.135,1557092397.385466000,460.543391000,-67,-88,298,2412,8,0
-1.662,0.849,3.135,1557092397.487848000,460.645773000,-65,-88,298,2412,8,0
-1.723,0.848,3.138,1557092397.601140000,460.759065000,-64,-90,298,2412,8,0
-1.723,0.848,3.138,1557092397.698810000,460.856735000,-62,-90,298,2412,8,0
-1.774,0.842,3.14,1557092397.801183000,460.959108000,-62,-90,298,2412,8,0
-1.83,0.849,3.136,1557092397.901622000,461.059547000,-63,-90,298,2412,8,0
-1.83,0.849,3.136,1557092398.004177000,461.162102000,-64,-90,298,2412,8,0
-1.855,0.848,3.139,1557092398.104325000,461.262250000,-65,-90,298,2412,8,0
-1.855,0.848,3.139,1557092398.206622000,461.364547000,-67,-90,298,2412,8,0
-1.886,0.853,3.134,1557092398.308911000,461.466836000,-67,-90,298,2412,8,0
-1.886,0.853,3.134,1557092398.409398000,461.567323000,-67,-90,298,2412,8,0
-1.9,0.854,3.064,1557092398.513808000,461.671733000,-67,-90,298,2412,8,0
-1.9,0.854,3.064,1557092398.614328000,461.772253000,-68,-90,298,2412,8,0
-1.919,0.847,2.837,1557092398.720535000,461.878460000,-70,-90,298,2412,8,0
-1.919,0.847,2.837,1557092398.821078000,461.979003000,-72,-90,298,2412,8,0
-1.943,0.857,2.569,1557092398.923325000,462.081250000,-70,-90,298,2412,8,0
-1.943,0.857,2.569,1557092399.025760000,462.183685000,-69,-90,298,2412,8,0
-1.939,0.862,2.307,1557092399.128300000,462.286225000,-69,-90,298,2412,8,0
-1.939,0.862,2.307,1557092399.230505000,462.388430000,-70,-90,298,2412,8,0
-1.963,0.885,2.041,1557092399.332901000,462.490826000,-75,-90,298,2412,8,0
-1.963,0.885,2.041,1557092399.435325000,462.593250000,-74,-90,298,2412,8,0
-1.964,0.908,1.788,1557092399.537831000,462.695756000,-68,-90,298,2412,8,0
-1.964,0.908,1.788,1557092399.640721000,462.798646000,-67,-90,298,2412,8,0
-1.951,0.913,1.534,1557092399.742722000,462.900647000,-70,-90,298,2412,8,0
-1.951,0.913,1.534,1557092399.843197000,463.001122000,-69,-90,298,2412,8,0
-1.952,0.93,1.269,1557092399.947371000,463.105296000,-70,-90,298,2412,8,0
-1.941,0.946,1.022,1557092400.152159000,463.310084000,-71,-90,298,2412,8,0
-1.941,0.946,1.022,1557092400.254649000,463.412574000,-72,-90,298,2412,8,0
-1.942,0.985,0.746,1557092400.357130000,463.515055000,-70,-90,298,2412,8,0
-1.942,0.985,0.746,1557092400.459393000,463.617318000,-70,-90,298,2412,8,0
-1.939,0.965,0.502,1557092400.561864000,463.719789000,-72,-90,298,2412,8,0
-1.939,0.965,0.502,1557092400.662297000,463.820222000,-73,-90,298,2412,8,0
-1.907,0.978,0.225,1557092400.766579000,463.924504000,-68,-90,298,2412,8,0
-1.888,0.977,0.064,1557092400.869024000,464.026949000,-66,-90,298,2412,8,0
-1.888,0.977,0.064,1557092400.969643000,464.127568000,-66,-90,298,2412,8,0
-1.865,0.978,-0.006,1557092401.072065000,464.229990000,-66,-90,298,2412,8,0
-1.865,0.978,-0.006,1557092401.174230000,464.332155000,-67,-90,298,2412,8,0
-1.822,0.997,-0.012,1557092401.278520000,464.436445000,-67,-90,298,2412,8,0
-1.822,0.997,-0.012,1557092401.381089000,464.539014000,-70,-90,298,2412,8,0
-1.822,0.997,-0.012,1557092401.487791000,464.645716000,-67,-90,298,2412,8,0
-1.779,0.98,-0.002,1557092401.585915000,464.743840000,-67,-90,298,2412,8,0
-1.74,0.994,-0.009,1557092401.691973000,464.849898000,-69,-90,298,2412,8,0
-1.74,0.994,-0.009,1557092401.790660000,464.948585000,-75,-90,298,2412,8,0
-1.74,0.994,-0.009,1557092401.791880000,464.949805000,-75,-90,286,2412,32,0
-1.67,0.991,-0.01,1557092401.893160000,465.051085000,-74,-90,298,2412,8,0
-1.67,0.991,-0.01,1557092401.993967000,465.151892000,-71,-90,298,2412,8,0
-1.612,0.986,-0.003,1557092402.097800000,465.255725000,-68,-90,298,2412,8,0
-1.612,0.986,-0.003,1557092402.140725000,465.298650000,-65,-90,292,2412,5,0
-1.612,0.986,-0.003,1557092402.143223000,465.301148000,-65,-90,292,2412,5,0
-1.612,0.986,-0.003,1557092402.198305000,465.356230000,-69,-90,298,2412,8,0
-1.612,0.986,-0.003,1557092402.262794000,465.420719000,-64,-90,292,2412,5,0
-1.612,0.986,-0.003,1557092402.269940000,465.427865000,-64,-90,292,2412,5,0
-1.561,0.994,0.004,1557092402.277550000,465.435475000,-75,-90,292,2412,5,0
-1.561,0.994,0.004,1557092402.280590000,465.438515000,-64,-90,292,2412,5,0
-1.561,0.994,0.004,1557092402.302548000,465.460473000,-69,-90,298,2412,8,0
-1.561,0.994,0.004,1557092402.405110000,465.563035000,-76,-90,298,2412,8,0
-1.499,0.993,0.014,1557092402.507548000,465.665473000,-75,-90,298,2412,8,0
-1.499,0.993,0.014,1557092402.613981000,465.771906000,-71,-90,298,2412,8,0
-1.499,0.993,0.014,1557092402.672891000,465.830816000,-62,-90,292,2412,5,0
-1.44,0.995,0.007,1557092402.680999000,465.838924000,-62,-90,292,2412,5,0
-1.44,0.995,0.007,1557092402.684148000,465.842073000,-62,-90,292,2412,5,0
-1.44,0.995,0.007,1557092402.687135000,465.845060000,-62,-90,292,2412,5,0
-1.44,0.995,0.007,1557092402.690213000,465.848138000,-62,-90,292,2412,5,0
-1.44,0.995,0.007,1557092402.712201000,465.870126000,-72,-90,298,2412,8,0
-1.44,0.995,0.007,1557092402.814551000,465.972476000,-76,-90,298,2412,8,0
-1.38,0.994,0.009,1557092402.916996000,466.074921000,-76,-90,298,2412,8,0
-1.38,0.994,0.009,1557092403.019540000,466.177465000,-67,-90,298,2412,8,0
-1.323,1.005,-0.01,1557092403.121594000,466.279519000,-61,-90,292,2412,5,0
-1.323,1.005,-0.01,1557092403.124642000,466.282567000,-64,-90,298,2412,8,0
-1.323,1.005,-0.01,1557092403.127170000,466.285095000,-62,-90,292,2412,5,0
-1.323,1.005,-0.01,1557092403.131224000,466.289149000,-61,-90,292,2412,5,0
-1.323,1.005,-0.01,1557092403.145036000,466.302961000,-62,-90,292,2412,5,0
-1.323,1.005,-0.01,1557092403.224267000,466.382192000,-65,-90,298,2412,8,0
-1.269,1.005,-0.01,1557092403.326747000,466.484672000,-65,-90,298,2412,8,0
-1.269,1.005,-0.01,1557092403.429005000,466.586930000,-63,-90,298,2412,8,0
-1.203,1.004,-0.014,1557092403.534034000,466.691959000,-63,-90,298,2412,8,0
-1.203,1.004,-0.014,1557092403.631968000,466.789893000,-63,-90,298,2412,8,0
-1.138,0.995,-0.007,1557092403.735147000,466.893072000,-66,-90,298,2412,8,0
-1.138,0.995,-0.007,1557092403.838599000,466.996524000,-67,-90,298,2412,8,0
-1.084,0.999,-0.018,1557092403.940990000,467.098915000,-69,-90,298,2412,8,0
-1.084,0.999,-0.018,1557092404.043387000,467.201312000,-67,-90,298,2412,8,0
-1.028,0.993,-0.004,1557092404.145828000,467.303753000,-68,-90,298,2412,8,0
-1.028,0.993,-0.004,1557092404.246640000,467.404565000,-69,-90,298,2412,8,0
-0.97,0.986,-0.002,1557092404.350626000,467.508551000,-71,-90,298,2412,8,0
-0.97,0.986,-0.002,1557092404.451162000,467.609087000,-74,-90,298,2412,8,0
-0.914,0.991,-0.007,1557092404.555508000,467.713433000,-75,-90,298,2412,8,0
-0.914,0.991,-0.007,1557092404.657825000,467.815750000,-75,-91,298,2412,8,0
-0.851,0.991,-0.004,1557092404.760228000,467.918153000,-67,-91,298,2412,8,0
-0.788,0.984,-0.001,1557092404.866797000,468.024722000,-66,-91,298,2412,8,0
-0.788,0.984,-0.001,1557092404.965140000,468.123065000,-63,-91,298,2412,8,0
-0.724,0.985,0.001,1557092405.069839000,468.227764000,-64,-91,298,2412,8,0
-0.724,0.985,0.001,1557092405.169833000,468.327758000,-63,-91,298,2412,8,0
-0.676,0.985,0.005,1557092405.272160000,468.430085000,-63,-91,298,2412,8,0
-0.676,0.985,0.005,1557092405.374647000,468.532572000,-64,-91,298,2412,8,0
-0.607,0.988,0.007,1557092405.480756000,468.638681000,-63,-91,298,2412,8,0
-0.607,0.988,0.007,1557092405.579759000,468.737684000,-66,-91,298,2412,8,0
-0.559,0.987,0.003,1557092405.685985000,468.843910000,-65,-91,298,2412,8,0
-0.559,0.987,0.003,1557092405.788550000,468.946475000,-66,-91,298,2412,8,0
-0.498,0.989,0.004,1557092405.886620000,469.044545000,-65,-91,298,2412,8,0
-0.498,0.989,0.004,1557092405.987249000,469.145174000,-65,-91,298,2412,8,0
-0.436,0.989,0.009,1557092406.089658000,469.247583000,-64,-91,298,2412,8,0
-0.436,0.989,0.009,1557092406.193816000,469.351741000,-64,-91,298,2412,8,0
-0.382,0.985,0.008,1557092406.294407000,469.452332000,-66,-91,298,2412,8,0
-0.382,0.985,0.008,1557092406.398682000,469.556607000,-71,-91,298,2412,8,0
-0.323,0.991,0.008,1557092406.501064000,469.658989000,-72,-91,298,2412,8,0
-0.323,0.991,0.008,1557092406.607526000,469.765451000,-71,-91,298,2412,8,0
-0.262,0.993,0.013,1557092406.709939000,469.867864000,-70,-91,298,2412,8,0
-0.262,0.993,0.013,1557092406.804886000,469.962811000,-63,-91,292,2412,5,0
-0.262,0.993,0.013,1557092406.810088000,469.968013000,-70,-91,298,2412,8,0
-0.262,0.993,0.013,1557092406.825215000,469.983140000,-63,-91,292,2412,5,0
-0.214,0.999,0.008,1557092406.904015000,470.061940000,-62,-91,292,2412,5,0
-0.214,0.999,0.008,1557092406.907086000,470.065011000,-63,-91,292,2412,5,0
-0.214,0.999,0.008,1557092406.910106000,470.068031000,-68,-91,298,2412,8,0
-0.214,0.999,0.008,1557092406.912645000,470.070570000,-62,-91,292,2412,5,0
-0.214,0.999,0.008,1557092406.915678000,470.073603000,-62,-91,292,2412,5,0
-0.214,0.999,0.008,1557092407.011224000,470.169149000,-67,-91,298,2412,8,0
-0.153,0.999,0.008,1557092407.114445000,470.272370000,-70,-91,298,2412,8,0
-0.1,0.989,0.014,1557092407.318393000,470.476318000,-71,-91,298,2412,8,0
-0.1,0.989,0.014,1557092407.423816000,470.581741000,-68,-91,298,2412,8,0
-0.041,1.002,0.011,1557092407.525003000,470.682928000,-67,-91,298,2412,8,0
-0.041,1.002,0.011,1557092407.627477000,470.785402000,-67,-91,298,2412,8,0
0.014,1.0,0.007,1557092407.729946000,470.887871000,-72,-91,298,2412,8,0
0.073,1.0,0.004,1557092407.835969000,470.993894000,-74,-91,298,2412,8,0
0.073,1.0,0.004,1557092407.932870000,471.090795000,-75,-91,298,2412,8,0
0.073,1.0,0.004,1557092408.037009000,471.194934000,-69,-91,298,2412,8,0
0.131,1.002,0.001,1557092408.140008000,471.297933000,-67,-91,298,2412,8,0
0.131,1.002,0.001,1557092408.239943000,471.397868000,-68,-91,298,2412,8,0
0.192,1.001,0.002,1557092408.344481000,471.502406000,-66,-91,298,2412,8,0
0.258,1.003,0.002,1557092408.450221000,471.608146000,-65,-91,298,2412,8,0
0.258,1.003,0.002,1557092408.553329000,471.711254000,-67,-91,298,2412,8,0
0.313,1.001,-0.002,1557092408.653779000,471.811704000,-72,-91,298,2412,8,0
0.313,1.001,-0.002,1557092408.756124000,471.914049000,-68,-91,298,2412,8,0
0.371,0.991,-0.006,1557092408.858552000,472.016477000,-64,-91,298,2412,8,0
0.371,0.991,-0.006,1557092408.962866000,472.120791000,-65,-91,298,2412,8,0
0.427,1.005,-0.007,1557092409.065347000,472.223272000,-64,-91,298,2412,8,0
0.427,1.005,-0.007,1557092409.167761000,472.325686000,-65,-91,298,2412,8,0
0.427,1.005,-0.007,1557092409.185305000,472.343230000,-63,-91,326,2412,32,0
0.427,1.005,-0.007,1557092409.186644000,472.344569000,-63,-91,326,2412,32,0
0.488,1.003,-0.007,1557092409.268781000,472.426706000,-64,-91,298,2412,8,0
0.488,1.003,-0.007,1557092409.370639000,472.528564000,-65,-91,298,2412,8,0
0.547,1.0,-0.005,1557092409.470827000,472.628752000,-64,-91,298,2412,8,0
0.547,1.0,-0.005,1557092409.577195000,472.735120000,-67,-91,298,2412,8,0
0.606,1.006,-0.005,1557092409.673689000,472.831614000,-70,-90,298,2412,8,0
0.606,1.006,-0.005,1557092409.777921000,472.935846000,-73,-90,298,2412,8,0
0.662,1.001,-0.008,1557092409.880292000,473.038217000,-72,-90,298,2412,8,0
0.662,1.001,-0.008,1557092409.982652000,473.140577000,-68,-90,298,2412,8,0
0.717,1.001,-0.009,1557092410.085125000,473.243050000,-64,-90,298,2412,8,0
0.717,1.001,-0.009,1557092410.193210000,473.351135000,-63,-90,298,2412,8,0
0.779,1.004,-0.003,1557092410.289818000,473.447743000,-65,-90,298,2412,8,0
0.779,1.004,-0.003,1557092410.394777000,473.552702000,-66,-90,298,2412,8,0
0.836,1.005,-0.001,1557092410.494666000,473.652591000,-66,-90,298,2412,8,0
0.836,1.005,-0.001,1557092410.597110000,473.755035000,-69,-90,298,2412,8,0
0.894,1.005,-0.002,1557092410.699396000,473.857321000,-74,-90,298,2412,8,0
0.894,1.005,-0.002,1557092410.801948000,473.959873000,-70,-90,298,2412,8,0
0.956,1.005,-0.0,1557092410.902496000,474.060421000,-74,-90,298,2412,8,0
0.956,1.005,-0.0,1557092411.006700000,474.164625000,-76,-90,298,2412,8,0
1.01,0.998,0.001,1557092411.109065000,474.266990000,-68,-90,298,2412,8,0
1.01,0.998,0.001,1557092411.138095000,474.296020000,-68,-90,292,2412,5,0
1.01,0.998,0.001,1557092411.139283000,474.297208000,-67,-90,292,2412,5,0
1.01,0.998,0.001,1557092411.143436000,474.301361000,-67,-90,292,2412,5,0
1.01,0.998,0.001,1557092411.146370000,474.304295000,-67,-90,292,2412,5,0
1.01,0.998,0.001,1557092411.218010000,474.375935000,-65,-90,298,2412,8,0
1.067,0.999,0.002,1557092411.312568000,474.470493000,-68,-90,298,2412,8,0
1.067,0.999,0.002,1557092411.414507000,474.572432000,-71,-90,298,2412,8,0
1.122,0.999,0.0,1557092411.519862000,474.677787000,-69,-90,298,2412,8,0
1.122,0.999,0.0,1557092411.621091000,474.779016000,-67,-90,298,2412,8,0
1.179,1.003,0.002,1557092411.723521000,474.881446000,-70,-90,298,2412,8,0
1.179,1.003,0.002,1557092411.793728000,474.951653000,-74,-90,286,2412,32,0
1.241,0.998,0.002,1557092411.826032000,474.983957000,-76,-90,298,2412,8,0
1.241,0.998,0.002,1557092411.932339000,475.090264000,-71,-90,298,2412,8,0
1.241,0.998,0.002,1557092412.029012000,475.186937000,-66,-90,298,2412,8,0
1.301,1.007,-0.005,1557092412.133105000,475.291030000,-63,-90,298,2412,8,0
1.365,0.999,0.001,1557092412.235449000,475.393374000,-60,-90,298,2412,8,0
1.365,0.999,0.001,1557092412.338283000,475.496208000,-63,-90,298,2412,8,0
1.421,1.005,-0.003,1557092412.440319000,475.598244000,-68,-90,298,2412,8,0
1.421,1.005,-0.003,1557092412.542687000,475.700612000,-71,-90,298,2412,8,0
1.484,0.996,-0.003,1557092412.645147000,475.803072000,-65,-90,298,2412,8,0
1.484,0.996,-0.003,1557092412.751556000,475.909481000,-63,-90,298,2412,8,0
1.541,1.004,-0.007,1557092412.854179000,476.012104000,-63,-90,298,2412,8,0
1.541,1.004,-0.007,1557092412.956718000,476.114643000,-66,-90,298,2412,8,0
1.601,0.992,-0.017,1557092413.054723000,476.212648000,-66,-90,298,2412,8,0
1.601,0.992,-0.017,1557092413.157068000,476.314993000,-67,-90,298,2412,8,0
1.666,1.0,-0.004,1557092413.263807000,476.421732000,-67,-90,298,2412,8,0
1.666,1.0,-0.004,1557092413.365814000,476.523739000,-67,-90,298,2412,8,0
1.709,0.994,-0.011,1557092413.468477000,476.626402000,-68,-90,298,2412,8,0
1.709,0.994,-0.011,1557092413.571052000,476.728977000,-67,-90,298,2412,8,0
1.758,0.989,-0.011,1557092413.673443000,476.831368000,-70,-90,298,2412,8,0
1.758,0.989,-0.011,1557092413.776472000,476.934397000,-68,-90,298,2412,8,0
1.805,1.0,-0.009,1557092413.872159000,477.030084000,-72,-90,298,2412,8,0
1.805,1.0,-0.009,1557092413.974493000,477.132418000,-68,-90,298,2412,8,0
1.841,0.996,-0.008,1557092414.083454000,477.241379000,-70,-90,298,2412,8,0
1.841,0.996,-0.008,1557092414.182851000,477.340776000,-68,-90,298,2412,8,0
1.867,1.001,-0.005,1557092414.287717000,477.445642000,-72,-90,298,2412,8,0
1.867,1.001,-0.005,1557092414.390741000,477.548666000,-73,-90,298,2412,8,0
1.898,0.997,-0.008,1557092414.492222000,477.650147000,-71,-90,298,2412,8,0
1.898,0.997,-0.008,1557092414.590749000,477.748674000,-72,-90,298,2412,8,0
1.915,1.004,0.102,1557092414.695933000,477.853858000,-68,-91,298,2412,8,0
1.915,1.004,0.102,1557092414.799760000,477.957685000,-66,-91,298,2412,8,0
1.931,0.993,0.33,1557092414.897922000,478.055847000,-64,-91,298,2412,8,0
1.931,0.993,0.33,1557092415.000303000,478.158228000,-63,-91,298,2412,8,0
1.942,0.996,0.583,1557092415.102684000,478.260609000,-64,-91,298,2412,8,0
1.956,1.019,0.845,1557092415.205324000,478.363249000,-64,-91,298,2412,8,0
1.956,1.019,0.845,1557092415.307513000,478.465438000,-65,-91,298,2412,8,0
1.977,1.05,1.11,1557092415.408259000,478.566184000,-68,-91,298,2412,8,0
1.977,1.05,1.11,1557092415.514892000,478.672817000,-72,-91,298,2412,8,0
1.966,1.051,1.357,1557092415.618803000,478.776728000,-75,-91,298,2412,8,0
1.966,1.051,1.357,1557092415.721188000,478.879113000,-73,-91,298,2412,8,0
1.982,1.079,1.625,1557092415.821819000,478.979744000,-70,-91,298,2412,8,0
1.982,1.079,1.625,1557092415.924394000,479.082319000,-65,-91,298,2412,8,0
1.971,1.096,1.885,1557092416.028494000,479.186419000,-63,-91,298,2412,8,0
1.971,1.096,1.885,1557092416.129059000,479.286984000,-63,-91,298,2412,8,0
1.966,1.119,2.143,1557092416.233446000,479.391371000,-65,-91,298,2412,8,0
1.966,1.119,2.143,1557092416.335680000,479.493605000,-67,-91,298,2412,8,0
1.954,1.139,2.402,1557092416.439824000,479.597749000,-66,-91,298,2412,8,0
1.954,1.139,2.402,1557092416.541068000,479.698993000,-66,-91,298,2412,8,0
1.948,1.144,2.654,1557092416.638948000,479.796873000,-67,-91,298,2412,8,0
1.948,1.144,2.654,1557092416.741136000,479.899061000,-67,-91,298,2412,8,0
1.914,1.14,2.908,1557092416.843574000,480.001499000,-69,-91,298,2412,8,0
1.914,1.14,2.908,1557092416.946028000,480.103953000,-71,-91,298,2412,8,0
1.895,1.151,3.078,1557092417.052254000,480.210179000,-72,-91,298,2412,8,0
1.895,1.151,3.078,1557092417.150902000,480.308827000,-68,-91,298,2412,8,0
1.872,1.147,-3.141,1557092417.257419000,480.415344000,-68,-91,298,2412,8,0
1.872,1.147,-3.141,1557092417.355566000,480.513491000,-67,-91,298,2412,8,0
1.83,1.139,3.135,1557092417.462003000,480.619928000,-68,-91,298,2412,8,0
1.83,1.139,3.135,1557092417.560234000,480.718159000,-68,-91,298,2412,8,0
1.79,1.144,3.137,1557092417.769289000,480.927214000,-67,-92,298,2412,8,0
1.742,1.138,-3.141,1557092417.867614000,481.025539000,-68,-92,298,2412,8,0
1.742,1.138,-3.141,1557092417.969933000,481.127858000,-67,-92,298,2412,8,0
1.677,1.148,-3.139,1557092418.072275000,481.230200000,-69,-92,298,2412,8,0
1.618,1.143,3.137,1557092418.277311000,481.435236000,-70,-92,298,2412,8,0
1.618,1.143,3.137,1557092418.378033000,481.535958000,-72,-92,298,2412,8,0
1.556,1.138,-3.138,1557092418.482320000,481.640245000,-71,-92,298,2412,8,0
1.556,1.138,-3.138,1557092418.582538000,481.740463000,-73,-92,298,2412,8,0
1.504,1.147,-3.141,1557092418.686813000,481.844738000,-71,-92,298,2412,8,0
1.446,1.141,3.138,1557092418.896220000,482.054145000,-68,-92,298,2412,8,0
1.446,1.141,3.138,1557092418.996342000,482.154267000,-69,-92,298,2412,8,0
1.381,1.134,-3.141,1557092419.094528000,482.252453000,-71,-92,298,2412,8,0
1.381,1.134,-3.141,1557092419.196978000,482.354903000,-73,-92,298,2412,8,0
1.312,1.145,3.14,1557092419.299382000,482.457307000,-68,-92,298,2412,8,0
1.312,1.145,3.14,1557092419.403517000,482.561442000,-64,-92,298,2412,8,0
1.25,1.138,3.14,1557092419.505948000,482.663873000,-66,-92,298,2412,8,0
1.203,1.143,3.139,1557092419.608342000,482.766267000,-66,-92,298,2412,8,0
1.203,1.143,3.139,1557092419.710708000,482.868633000,-72,-92,298,2412,8,0
1.138,1.141,3.134,1557092419.813103000,482.971028000,-69,-92,298,2412,8,0
1.138,1.141,3.134,1557092419.915603000,483.073528000,-69,-92,298,2412,8,0
1.079,1.142,3.139,1557092420.020526000,483.178451000,-65,-92,298,2412,8,0
1.079,1.142,3.139,1557092420.120397000,483.278322000,-64,-92,298,2412,8,0
1.017,1.147,-3.14,1557092420.222738000,483.380663000,-67,-92,298,2412,8,0
1.017,1.147,-3.14,1557092420.325145000,483.483070000,-76,-92,298,2412,8,0
0.96,1.147,3.141,1557092420.432291000,483.590216000,-71,-92,298,2412,8,0
0.96,1.147,3.141,1557092420.530794000,483.688719000,-67,-92,298,2412,8,0
0.901,1.143,3.139,1557092420.636715000,483.794640000,-70,-92,298,2412,8,0
0.901,1.143,3.139,1557092420.734828000,483.892753000,-76,-92,298,2412,8,0
0.839,1.145,3.139,1557092420.842331000,484.000256000,-72,-92,298,2412,8,0
0.839,1.145,3.139,1557092420.943224000,484.101149000,-68,-92,298,2412,8,0
0.791,1.147,3.139,1557092421.046309000,484.204234000,-67,-92,298,2412,8,0
0.791,1.147,3.139,1557092421.148532000,484.306457000,-69,-92,298,2412,8,0
0.673,1.142,3.141,1557092421.451469000,484.609394000,-64,-92,298,2412,8,0
0.673,1.142,3.141,1557092421.552152000,484.710077000,-62,-92,298,2412,8,0
0.612,1.153,3.141,1557092421.654602000,484.812527000,-63,-92,298,2412,8,0
0.612,1.153,3.141,1557092421.759697000,484.917622000,-63,-92,298,2412,8,0
0.556,1.153,3.138,1557092421.802058000,484.959983000,-90,-92,286,2412,32,0
0.556,1.153,3.138,1557092421.861164000,485.019089000,-66,-92,298,2412,8,0
0.556,1.153,3.138,1557092421.963476000,485.121401000,-72,-92,298,2412,8,0
0.499,1.143,-3.139,1557092422.064210000,485.222135000,-71,-92,298,2412,8,0
0.499,1.143,-3.139,1557092422.167085000,485.325010000,-70,-92,298,2412,8,0
0.442,1.143,-3.139,1557092422.270788000,485.428713000,-68,-92,298,2412,8,0
0.442,1.143,-3.139,1557092422.373318000,485.531243000,-68,-92,298,2412,8,0
0.377,1.145,-3.139,1557092422.577923000,485.735848000,-76,-92,298,2412,8,0
0.323,1.142,-3.133,1557092422.684832000,485.842757000,-67,-92,298,2412,8,0
0.268,1.142,-3.137,1557092422.793609000,485.951534000,-66,-92,298,2412,8,0
0.268,1.142,-3.137,1557092422.889731000,486.047656000,-67,-92,298,2412,8,0
0.211,1.14,-3.137,1557092422.992331000,486.150256000,-67,-92,298,2412,8,0
0.211,1.14,-3.137,1557092423.089996000,486.247921000,-67,-92,298,2412,8,0
0.152,1.141,-3.138,1557092423.192309000,486.350234000,-70,-92,298,2412,8,0
0.152,1.141,-3.138,1557092423.294780000,486.452705000,-72,-92,298,2412,8,0
0.09,1.143,-3.135,1557092423.397709000,486.555634000,-72,-92,298,2412,8,0
0.09,1.143,-3.135,1557092423.499516000,486.657441000,-71,-92,298,2412,8,0
0.037,1.143,-3.141,1557092423.601919000,486.759844000,-70,-92,298,2412,8,0
0.037,1.143,-3.141,1557092423.705161000,486.863086000,-67,-92,298,2412,8,0
-0.025,1.141,3.141,1557092423.806810000,486.964735000,-66,-92,298,2412,8,0
-0.025,1.141,3.141,1557092423.909363000,487.067288000,-69,-92,298,2412,8,0
-0.082,1.144,3.139,1557092424.011600000,487.169525000,-69,-92,298,2412,8,0
-0.082,1.144,3.139,1557092424.115395000,487.273320000,-70,-92,298,2412,8,0
-0.139,1.142,3.14,1557092424.214898000,487.372823000,-71,-92,298,2412,8,0
-0.139,1.142,3.14,1557092424.316966000,487.474891000,-70,-92,298,2412,8,0
-0.205,1.135,-3.14,1557092424.421147000,487.579072000,-70,-92,298,2412,8,0
-0.205,1.135,-3.14,1557092424.527554000,487.685479000,-71,-92,298,2412,8,0
-0.259,1.143,3.138,1557092424.728486000,487.886411000,-63,-92,298,2412,8,0
-0.317,1.141,3.136,1557092424.828969000,487.986894000,-63,-92,298,2412,8,0
-0.317,1.141,3.136,1557092424.931585000,488.089510000,-65,-92,298,2412,8,0
-0.382,1.136,3.137,1557092425.033947000,488.191872000,-72,-92,298,2412,8,0
-0.382,1.136,3.137,1557092425.136338000,488.294263000,-71,-92,298,2412,8,0
-0.439,1.145,3.129,1557092425.240330000,488.398255000,-71,-92,298,2412,8,0
-0.439,1.145,3.129,1557092425.340925000,488.498850000,-69,-92,298,2412,8,0
-0.487,1.149,3.135,1557092425.445241000,488.603166000,-70,-92,298,2412,8,0
-0.487,1.149,3.135,1557092425.547551000,488.705476000,-67,-92,298,2412,8,0
-0.545,1.143,3.134,1557092425.632583000,488.790508000,-60,-92,292,2412,5,0
-0.545,1.143,3.134,1557092425.637843000,488.795768000,-60,-92,292,2412,5,0
-0.545,1.143,3.134,1557092425.645320000,488.803245000,-60,-92,292,2412,5,0
-0.545,1.143,3.134,1557092425.650423000,488.808348000,-67,-92,298,2412,8,0
-0.545,1.143,3.134,1557092425.666502000,488.824427000,-60,-92,292,2412,5,0
-0.545,1.143,3.134,1557092425.670711000,488.828636000,-59,-92,292,2412,5,0
-0.545,1.143,3.134,1557092425.673659000,488.831584000,-59,-92,292,2412,5,0
-0.545,1.143,3.134,1557092425.676605000,488.834530000,-59,-92,292,2412,5,0
-0.545,1.143,3.134,1557092425.679569000,488.837494000,-60,-92,292,2412,5,0
-0.545,1.143,3.134,1557092425.750584000,488.908509000,-65,-92,298,2412,8,0
-0.606,1.138,3.139,1557092425.854853000,489.012778000,-65,-92,298,2412,8,0
-0.606,1.138,3.139,1557092425.955475000,489.113400000,-64,-92,298,2412,8,0
-0.663,1.133,3.137,1557092426.059737000,489.217662000,-64,-92,298,2412,8,0
-0.663,1.133,3.137,1557092426.162071000,489.319996000,-64,-92,298,2412,8,0
-0.722,1.135,3.14,1557092426.264402000,489.422327000,-64,-92,298,2412,8,0
-0.722,1.135,3.14,1557092426.366740000,489.524665000,-64,-92,298,2412,8,0
-0.781,1.141,3.139,1557092426.469202000,489.627127000,-68,-92,298,2412,8,0
-0.781,1.141,3.139,1557092426.569834000,489.727759000,-66,-92,298,2412,8,0
-0.835,1.147,3.135,1557092426.672340000,489.830265000,-67,-92,298,2412,8,0
-0.89,1.144,3.136,1557092426.780865000,489.938790000,-66,-92,298,2412,8,0
-0.89,1.144,3.136,1557092426.878769000,490.036694000,-71,-92,298,2412,8,0
-0.956,1.148,3.137,1557092426.981204000,490.139129000,-69,-92,298,2412,8,0
